logz logzerr logvol nlive logl logwt insert_order
-2.333186313580234028e+01 3.095956429744700089e-01 -2.092721845445066720e+01 2.170000000000000000e+02 -7.339775484956573948e+00 -3.364689129294769998e+01 nan
-2.333183000492044101e+01 3.095973704836269547e-01 -2.093183740030696072e+01 2.160000000000000000e+02 -7.339308135259421384e+00 -3.364642394325054653e+01 nan
-2.333179685964960370e+01 3.095995740122821638e-01 -2.093647777986346270e+01 2.150000000000000000e+02 -7.338994699826045576e+00 -3.364611050781716983e+01 nan
-2.333176370508732589e+01 3.095970013933632692e-01 -2.094113979296927397e+01 2.140000000000000000e+02 -7.338967843767921551e+00 -3.364608365175904225e+01 nan
-2.333173055073386593e+01 3.095964286811875299e-01 -2.094582364228169880e+01 2.130000000000000000e+02 -7.338848072472028861e+00 -3.364596388046315667e+01 nan
-2.333169739350860183e+01 3.095958567854100729e-01 -2.095052953331911283e+01 2.120000000000000000e+02 -7.338748118461517755e+00 -3.364586392645264112e+01 nan
-2.333166423406850498e+01 3.095993354413335008e-01 -2.095525767451506027e+01 2.110000000000000000e+02 -7.338493784850673940e+00 -3.364560959284180086e+01 nan
-2.333163106729370639e+01 3.096018588518319459e-01 -2.096000827727365845e+01 2.100000000000000000e+02 -7.338457999634766971e+00 -3.364557380762589389e+01 nan
-2.333159790043206527e+01 3.096013013233628319e-01 -2.096478155602631688e+01 2.090000000000000000e+02 -7.338410646057221598e+00 -3.364552645404835118e+01 nan
-2.333156473309989920e+01 3.096007049686894663e-01 -2.096957772828980993e+01 2.080000000000000000e+02 -7.338245593423796898e+00 -3.364536140141492382e+01 nan
-2.333153156139323414e+01 3.096028395082976448e-01 -2.097439701472575990e+01 2.070000000000000000e+02 -7.338154480602961272e+00 -3.364527028859409086e+01 nan
-2.333149838776453677e+01 3.095967780762759469e-01 -2.097923963920154833e+01 2.060000000000000000e+02 -7.338141164820296325e+00 -3.364525697281142413e+01 nan
-2.333146521479458002e+01 3.095995213605893803e-01 -2.098410582885272291e+01 2.050000000000000000e+02 -7.338085207244888331e+00 -3.364520101523601880e+01 nan
-2.333143204106879409e+01 3.095969872935116496e-01 -2.098899581414691440e+01 2.040000000000000000e+02 -7.338030808113827241e+00 -3.364514661610495949e+01 nan
-2.333139886663888518e+01 3.095977261191488195e-01 -2.099390982894934510e+01 2.030000000000000000e+02 -7.337998715537910499e+00 -3.364511452352904541e+01 nan
-2.333136569224486578e+01 3.095878576958833173e-01 -2.099884811058992895e+01 2.020000000000000000e+02 -7.337874593720290939e+00 -3.364499040171142497e+01 nan
-2.333133251483363324e+01 3.095924766131576411e-01 -2.100381089993205919e+01 2.010000000000000000e+02 -7.337697442916040202e+00 -3.364481325090717689e+01 nan
-2.333129933264547162e+01 3.095919080093837983e-01 -2.100879844144309772e+01 2.000000000000000000e+02 -7.337677782331692100e+00 -3.364479359032282701e+01 nan
-2.333126615090597866e+01 3.096056147532985081e-01 -2.101381098326664087e+01 1.990000000000000000e+02 -7.337670316565288786e+00 -3.364478612455641837e+01 nan
-2.333123297001975871e+01 3.096232669013916361e-01 -2.101884877729659706e+01 1.980000000000000000e+02 -7.337444414499657341e+00 -3.364456022249078870e+01 nan
-2.333119978273836992e+01 3.096165596094902495e-01 -2.102391207925314376e+01 1.970000000000000000e+02 -7.337428573907166296e+00 -3.364454438189829943e+01 nan
-2.333116659603265575e+01 3.096256666340470587e-01 -2.102900114876061366e+01 1.960000000000000000e+02 -7.337372995897789352e+00 -3.364448880388891894e+01 nan
-2.333113340858385243e+01 3.096229537610136195e-01 -2.103411624942738456e+01 1.950000000000000000e+02 -7.337261904579412075e+00 -3.364437771257054521e+01 nan
-2.333110021854956173e+01 3.096223961531245350e-01 -2.103925764892780492e+01 1.940000000000000000e+02 -7.337158475388768863e+00 -3.364427428337990023e+01 nan
-2.333106702618398742e+01 3.096225350834309609e-01 -2.104442561908624754e+01 1.930000000000000000e+02 -7.337091908197733048e+00 -3.364420771618886619e+01 nan
-2.333103383271062370e+01 3.096188848830019325e-01 -2.104962043596335164e+01 1.920000000000000000e+02 -7.337010114306543151e+00 -3.364412592229767540e+01 nan
-2.333100063762402954e+01 3.096205183093768132e-01 -2.105484237994450325e+01 1.910000000000000000e+02 -7.336935868280924034e+00 -3.364405167627205628e+01 nan
-2.333096744117474231e+01 3.096236555467323237e-01 -2.106009173583064609e+01 1.900000000000000000e+02 -7.336762095997082511e+00 -3.364387790398821210e+01 nan
-2.333093424005858552e+01 3.096281129261237441e-01 -2.106536879293149056e+01 1.890000000000000000e+02 -7.336620855550228804e+00 -3.364373666354136105e+01 nan
-2.333090103535526794e+01 3.096401216687516555e-01 -2.107067384516118480e+01 1.880000000000000000e+02 -7.336244291663782668e+00 -3.364336009965492025e+01 nan
-2.333086781924904329e+01 3.096429976158034947e-01 -2.107600719113654719e+01 1.870000000000000000e+02 -7.336126425173576493e+00 -3.364324223316471318e+01 nan
-2.333083460033098788e+01 3.096438851827463812e-01 -2.108136913427793147e+01 1.860000000000000000e+02 -7.335638219888077849e+00 -3.364275402787920655e+01 nan
-2.333080136629559220e+01 3.096347720505145951e-01 -2.108675998291280962e+01 1.850000000000000000e+02 -7.335610125983978769e+00 -3.364272593397511457e+01 nan
-2.333076813243101810e+01 3.096325036156799548e-01 -2.109218005038214727e+01 1.840000000000000000e+02 -7.335215351297106778e+00 -3.364233115928823992e+01 nan
-2.333073488654907379e+01 3.096419175008434665e-01 -2.109762965514971356e+01 1.830000000000000000e+02 -7.334596228383565730e+00 -3.364171203637469887e+01 nan
-2.333070162118374924e+01 3.096327608312413049e-01 -2.110310912091433977e+01 1.820000000000000000e+02 -7.334449500096434704e+00 -3.364156530808757140e+01 nan
-2.333066835204388667e+01 3.096240146309085506e-01 -2.110861877672530795e+01 1.810000000000000000e+02 -7.334178251783325386e+00 -3.364129405977445941e+01 nan
-2.333063507498585309e+01 3.096162292546397743e-01 -2.111415895710092272e+01 1.800000000000000000e+02 -7.333996110788413070e+00 -3.364111191877954354e+01 nan
-2.333060179297377701e+01 3.096289375648871300e-01 -2.111973000215037644e+01 1.790000000000000000e+02 -7.333786595149833332e+00 -3.364090240314096292e+01 nan
-2.333056850509587221e+01 3.096293819509144951e-01 -2.112533225769904632e+01 1.780000000000000000e+02 -7.333707863917601877e+00 -3.364082367190873413e+01 nan
-2.333053521570524680e+01 3.096259221168742304e-01 -2.113096607541730165e+01 1.770000000000000000e+02 -7.332826446014218291e+00 -3.363994225400534788e+01 nan
-2.333050189806943209e+01 3.096306011489575183e-01 -2.113663181295297733e+01 1.760000000000000000e+02 -7.332578272586228074e+00 -3.363969408057735677e+01 nan
-2.333046857327448365e+01 3.096289505841211542e-01 -2.114232983406761335e+01 1.750000000000000000e+02 -7.332424807871161576e+00 -3.363954061586228761e+01 nan
-2.333043524447572281e+01 3.096436781327205900e-01 -2.114806050877659871e+01 1.740000000000000000e+02 -7.332420887087788053e+00 -3.363953669507891675e+01 nan
-2.333040191665706331e+01 3.096439703357951601e-01 -2.115382421349334763e+01 1.730000000000000000e+02 -7.332360923019578536e+00 -3.363947673101070279e+01 nan
-2.333036858795068014e+01 3.096412794249298606e-01 -2.115962133117767507e+01 1.720000000000000000e+02 -7.332213309320392725e+00 -3.363932911731151876e+01 nan
-2.333033525543516973e+01 3.096432089542746624e-01 -2.116545225148846754e+01 1.710000000000000000e+02 -7.332029631898195454e+00 -3.363914543988932593e+01 nan
-2.333030191790799179e+01 3.096431046061987602e-01 -2.117131737094086574e+01 1.700000000000000000e+02 -7.331929439434524909e+00 -3.363904524742565627e+01 nan
-2.333026857815200117e+01 3.096373312601729544e-01 -2.117721709306805522e+01 1.690000000000000000e+02 -7.331741718018785825e+00 -3.363885752600991452e+01 nan
-2.333023523324865067e+01 3.096466786993677944e-01 -2.118315182858787082e+01 1.680000000000000000e+02 -7.331563993932729062e+00 -3.363867980192385687e+01 nan
-2.333020188353072299e+01 3.096540233284889032e-01 -2.118912199557437503e+01 1.670000000000000000e+02 -7.331411127189245036e+00 -3.363852693518037995e+01 nan
-2.333016852982676426e+01 3.096731638388196539e-01 -2.119512801963458770e+01 1.660000000000000000e+02 -7.331405280837844707e+00 -3.363852108882897340e+01 nan
-2.333013517704025119e+01 3.096615887738664585e-01 -2.120117033409055196e+01 1.650000000000000000e+02 -7.331401269861338221e+00 -3.363851707785246958e+01 nan
-2.333010182523233667e+01 3.096640239622946433e-01 -2.120724938016693528e+01 1.640000000000000000e+02 -7.331335360601213935e+00 -3.363845116859234707e+01 nan
-2.333006847233857428e+01 3.096614611106523474e-01 -2.121336560718437170e+01 1.630000000000000000e+02 -7.331311218626995085e+00 -3.363842702661813178e+01 nan
-2.333003511975201505e+01 3.096803666146972778e-01 -2.121951947275875128e+01 1.620000000000000000e+02 -7.331254773366161714e+00 -3.363837058135729308e+01 nan
-2.333000176639525947e+01 3.096815647075171207e-01 -2.122571144300667356e+01 1.610000000000000000e+02 -7.331142782505777333e+00 -3.363825859049691758e+01 nan
-2.332996841041562064e+01 3.096776105734876938e-01 -2.123194199275731009e+01 1.600000000000000000e+02 -7.331078931802339049e+00 -3.363819473979347663e+01 nan
-2.332993505341880081e+01 3.096780578390554983e-01 -2.123821160577090694e+01 1.590000000000000000e+02 -7.330594570575566848e+00 -3.363771037856670887e+01 nan
-2.332990168137469311e+01 3.096706270625408930e-01 -2.124452077496417246e+01 1.580000000000000000e+02 -7.330516956782395788e+00 -3.363763276477353514e+01 nan
-2.332986830785413801e+01 3.096658999380487165e-01 -2.125087000264283077e+01 1.570000000000000000e+02 -7.330237577062376886e+00 -3.363735338505351535e+01 nan
-2.332983492612261855e+01 3.096678081628354007e-01 -2.125725980074160049e+01 1.560000000000000000e+02 -7.330236767488589322e+00 -3.363735257547972424e+01 nan
-2.332980154547837870e+01 3.096637020681503594e-01 -2.126369069107188992e+01 1.550000000000000000e+02 -7.330003727268204372e+00 -3.363711953525934462e+01 nan
-2.332976815816881810e+01 3.096593176033168304e-01 -2.127016320557750717e+01 1.540000000000000000e+02 -7.329837945486295858e+00 -3.363695375347743521e+01 nan
-2.332973476643874378e+01 3.096500682157002915e-01 -2.127667788659870141e+01 1.530000000000000000e+02 -7.329765228514244946e+00 -3.363688103650538608e+01 nan
-2.332970137339552963e+01 3.096518165726666605e-01 -2.128323528714486201e+01 1.520000000000000000e+02 -7.329545827970061822e+00 -3.363666163596120384e+01 nan
-2.332966797414048443e+01 3.096656134466279631e-01 -2.128983597117621329e+01 1.510000000000000000e+02 -7.329498121085762818e+00 -3.363661392907690129e+01 nan
-2.332963457440757793e+01 3.096541869425291638e-01 -2.129648051389488117e+01 1.500000000000000000e+02 -7.329066800383888136e+00 -3.363618260837502305e+01 nan
-2.332960116138179529e+01 3.096555188263935832e-01 -2.130316950204567661e+01 1.490000000000000000e+02 -7.329005898165029897e+00 -3.363612170615616748e+01 nan
-2.332956774743751893e+01 3.096624379096545865e-01 -2.130990353422702199e+01 1.480000000000000000e+02 -7.328776297503627468e+00 -3.363589210549476860e+01 nan
-2.332953432693733831e+01 3.096586427151841181e-01 -2.131668322121240067e+01 1.470000000000000000e+02 -7.328614234099285696e+00 -3.363573004209042239e+01 nan
-2.332950090213764227e+01 3.096640879067443231e-01 -2.132350918628280212e+01 1.460000000000000000e+02 -7.328528911883252839e+00 -3.363564471987439219e+01 nan
-2.332946747560326983e+01 3.096516814606589119e-01 -2.133038206557056427e+01 1.450000000000000000e+02 -7.328286217496628119e+00 -3.363540202548776392e+01 nan
-2.332943404207318139e+01 3.096608563071903131e-01 -2.133730250841513865e+01 1.440000000000000000e+02 -7.328029925606107220e+00 -3.363514573359724835e+01 nan
-2.332940060109144653e+01 3.096543523282389576e-01 -2.134427117773123328e+01 1.430000000000000000e+02 -7.327980336985800314e+00 -3.363509614497694145e+01 nan
-2.332936715956972407e+01 3.096611803755192072e-01 -2.135128875038988028e+01 1.420000000000000000e+02 -7.327636084896818502e+00 -3.363475189288796230e+01 nan
-2.332933370765258019e+01 3.096643523563450962e-01 -2.135835591761297181e+01 1.410000000000000000e+02 -7.327601477678582498e+00 -3.363471728566972274e+01 nan
-2.332930025569678989e+01 3.096664911409633403e-01 -2.136547338538183638e+01 1.400000000000000000e+02 -7.327411896586025541e+00 -3.363452770457716667e+01 nan
-2.332926679851785323e+01 3.096637997561808575e-01 -2.137264187486044875e+01 1.390000000000000000e+02 -7.327182928857101984e+00 -3.363429873684823690e+01 nan
-2.332923333479715566e+01 3.096659080229783867e-01 -2.137986212283393428e+01 1.380000000000000000e+02 -7.327121609295138782e+00 -3.363423741728627903e+01 nan
-2.332919987014430063e+01 3.096661498474016505e-01 -2.138713488216301428e+01 1.370000000000000000e+02 -7.327027805082488854e+00 -3.363414361307362554e+01 nan
-2.332916640347217552e+01 3.096653979005660196e-01 -2.139446092225508878e+01 1.360000000000000000e+02 -7.326901388962138384e+00 -3.363401719695328040e+01 nan
-2.332913293368925167e+01 3.096673188910731844e-01 -2.140184102955270973e+01 1.350000000000000000e+02 -7.326705657157570606e+00 -3.363382146514870641e+01 nan
-2.332909945847510258e+01 3.096715251000797253e-01 -2.140927600804022646e+01 1.340000000000000000e+02 -7.326588137233736475e+00 -3.363370394522487317e+01 nan
-2.332906598044746715e+01 3.096739768881434096e-01 -2.141676667976938475e+01 1.330000000000000000e+02 -7.326180001041032064e+00 -3.363329580903216964e+01 nan
-2.332903248987487643e+01 3.096691535946748952e-01 -2.142431388540476789e+01 1.320000000000000000e+02 -7.326120449321987138e+00 -3.363323625731312916e+01 nan
-2.332899899842948699e+01 3.096762300141785995e-01 -2.143191848478998551e+01 1.310000000000000000e+02 -7.325957262676251247e+00 -3.363307307066739327e+01 nan
-2.332896550264020874e+01 3.096744147668362146e-01 -2.143958135753555538e+01 1.300000000000000000e+02 -7.325763132544746092e+00 -3.363287894053588190e+01 nan
-2.332893200147001167e+01 3.096750540827379883e-01 -2.144730340362946563e+01 1.290000000000000000e+02 -7.325742188588349357e+00 -3.363285799657948871e+01 nan
-2.332889850072048787e+01 3.096653701953155369e-01 -2.145508554407151891e+01 1.280000000000000000e+02 -7.325346142079313339e+00 -3.363246195007045003e+01 nan
-2.332886498782341178e+01 3.096748988001169489e-01 -2.146292872153254550e+01 1.270000000000000000e+02 -7.325251703417815285e+00 -3.363236751140895109e+01 nan
-2.332883147288450942e+01 3.096682866477317164e-01 -2.147083390103965783e+01 1.260000000000000000e+02 -7.325130558652894308e+00 -3.363224636664402567e+01 nan
-2.332879795500861775e+01 3.096724106406458787e-01 -2.147880207068883607e+01 1.250000000000000000e+02 -7.325126313069144857e+00 -3.363224212106028688e+01 nan
-2.332876443811383993e+01 3.096725385265999830e-01 -2.148683424238609874e+01 1.240000000000000000e+02 -7.324864848930864092e+00 -3.363198065692199634e+01 nan
-2.332873091357823725e+01 3.096716393107386001e-01 -2.149493145261871874e+01 1.230000000000000000e+02 -7.324654358768844631e+00 -3.363177016675997777e+01 nan
-2.332869738310951746e+01 3.096606369607590170e-01 -2.150309476325788083e+01 1.220000000000000000e+02 -7.324641926792023305e+00 -3.363175773478316444e+01 nan
-2.332866385334822112e+01 3.096724584659900081e-01 -2.151132526239439713e+01 1.210000000000000000e+02 -7.324527367618507867e+00 -3.363164317560964633e+01 nan
-2.332863032086996213e+01 3.096793691133792881e-01 -2.151962406520909354e+01 1.200000000000000000e+02 -7.324491237390092557e+00 -3.363160704538123014e+01 nan
-2.332859678830459771e+01 3.096891388104806020e-01 -2.152799231487961151e+01 1.190000000000000000e+02 -7.324383413822741495e+00 -3.363149922181388263e+01 nan
-2.332856325324801361e+01 3.096851560157777850e-01 -2.153643118352547603e+01 1.180000000000000000e+02 -7.323721461526210064e+00 -3.363083726951735031e+01 nan
-2.332852969711115065e+01 3.096856113318161574e-01 -2.154494187319338394e+01 1.170000000000000000e+02 -7.323457797725529517e+00 -3.363057360571666976e+01 nan
-2.332849613325200622e+01 3.096933961025643556e-01 -2.155352561688477664e+01 1.160000000000000000e+02 -7.322497447414041183e+00 -3.362961325540518231e+01 nan
-2.332846253827243643e+01 3.096859055277340622e-01 -2.156218367962789273e+01 1.150000000000000000e+02 -7.322476929645940658e+00 -3.362959273763708268e+01 nan
-2.332842894373218456e+01 3.096969465561507096e-01 -2.157091735959664902e+01 1.140000000000000000e+02 -7.322280352051615537e+00 -3.362939616004275933e+01 nan
-2.332839534371623813e+01 3.096881227220418253e-01 -2.157972798927880476e+01 1.130000000000000000e+02 -7.322268719627341049e+00 -3.362938452761848396e+01 nan
-2.332836174443838217e+01 3.096921751324321348e-01 -2.158861693669605231e+01 1.120000000000000000e+02 -7.321773208655411480e+00 -3.362888901664655350e+01 nan
-2.332832812963730262e+01 3.096951536079688982e-01 -2.159758560667881255e+01 1.110000000000000000e+02 -7.321483753762366042e+00 -3.362859956175351073e+01 nan
