Tcmb TR Beta
2.731381841013604816e+00 1.356264435963233872e+00 -2.588315944674191016e+00
2.727605561516677213e+00 1.053259850726783409e+00 -2.658167304540705267e+00
2.724056648995212715e+00 1.111577378974635710e+00 -2.584667319727965484e+00
2.730578554458457763e+00 1.129658578140813940e+00 -2.613895470529667087e+00
2.733522081974563811e+00 1.156038481607004398e+00 -2.599217552910896956e+00
2.731380307031819221e+00 1.005576597394301386e+00 -2.667810523416442869e+00
2.728723781660975511e+00 1.200750792240292242e+00 -2.672260681407344407e+00
2.724723209258514522e+00 1.449968295502316318e+00 -2.544852328414869191e+00
2.730452522457765152e+00 1.094029191814067214e+00 -2.662576851593025928e+00
2.737684112655314639e+00 9.642009167587072271e-01 -2.692676043440124900e+00
2.729260672379635544e+00 1.206895850725225205e+00 -2.617755147655311809e+00
2.734672727477189369e+00 1.136061982030605266e+00 -2.665282868062065269e+00
2.723807681150241855e+00 1.351143778352916325e+00 -2.579787149651686207e+00
2.729157365369316857e+00 1.126642716561341517e+00 -2.584459096148035151e+00
2.725217448215009330e+00 1.213625162867475904e+00 -2.611864786759019452e+00
2.734976207820349448e+00 1.351835315793398218e+00 -2.590059376439541872e+00
2.732141524073821159e+00 9.883329475484191606e-01 -2.654744120294384224e+00
2.737438724926226197e+00 1.085407651198019074e+00 -2.610983811210360273e+00
2.730544572091888167e+00 1.125734994383221110e+00 -2.663088025490569777e+00
2.729711162218054099e+00 1.230068102576408418e+00 -2.579894842207882455e+00
2.729840215295168626e+00 1.108824566726797078e+00 -2.618041841738316222e+00
2.725550959218482561e+00 1.294442040419998330e+00 -2.614381118560351602e+00
2.728228949094957834e+00 1.216192929222522423e+00 -2.621673405937594126e+00
2.722469677062869131e+00 1.309040277830633148e+00 -2.607093676286188710e+00
2.729499737790628267e+00 1.293595113922058060e+00 -2.572720907686186109e+00
2.731927823816702627e+00 1.212491743334187966e+00 -2.639979747744711780e+00
2.729884256840619638e+00 1.031362419232755956e+00 -2.698422551117812596e+00
2.729721314714587344e+00 1.321675316677739964e+00 -2.581841490182713805e+00
2.732125616294637904e+00 1.178997535675061270e+00 -2.629581880728971477e+00
2.731643895394529231e+00 1.163151653920646122e+00 -2.596440054493484695e+00
2.734725437765117118e+00 1.251556571180874489e+00 -2.560925258071643285e+00
2.727078864845883466e+00 1.111338000129185044e+00 -2.502806770268010794e+00
2.728847314198148410e+00 1.124906710515412467e+00 -2.588196310829633973e+00
2.728766356214624267e+00 1.227869257008800119e+00 -2.683008566296495090e+00
2.730210885137501542e+00 1.176888504812251268e+00 -2.587451938367770765e+00
2.730425790753874260e+00 1.259113208041645393e+00 -2.549288786965754561e+00
2.730556433179968323e+00 1.170369527746196958e+00 -2.579651074501411401e+00
2.724441969929413787e+00 1.340547170689134315e+00 -2.609811682057864068e+00
2.731942717519268538e+00 1.072939482204187112e+00 -2.640680823227468110e+00
2.735465787728447395e+00 1.014955172567203245e+00 -2.718363985970349006e+00
2.732821248062649033e+00 1.158103148552097839e+00 -2.652833715593042818e+00
2.729669876703479048e+00 1.286899083418051370e+00 -2.581451009524482032e+00
2.734662000558183870e+00 1.200123149752494012e+00 -2.615485694464386057e+00
2.733447515654614968e+00 1.371428251593342917e+00 -2.516125257040090268e+00
2.732045498991338306e+00 1.127379769279654997e+00 -2.608231563074202342e+00
2.733456390033261574e+00 1.105827799764354635e+00 -2.664074837701639886e+00
2.729364652090295440e+00 1.187203576965029095e+00 -2.614805839290071710e+00
2.731450483978037358e+00 1.069496944633743452e+00 -2.564081017242525462e+00
2.728847314198148410e+00 1.124906710515412467e+00 -2.588196310829633973e+00
2.726166337765260295e+00 1.261002249069942849e+00 -2.633353759638379366e+00
2.725335927573865114e+00 1.505783675363626450e+00 -2.555231183810423801e+00
2.724689943910054257e+00 1.219060293079911039e+00 -2.590452138186668307e+00
2.725217448215009330e+00 1.213625162867475904e+00 -2.611864786759019452e+00
2.729375591516700172e+00 1.246699225129915600e+00 -2.589683055012088175e+00
2.735811531716121348e+00 1.172620566300855760e+00 -2.637630330870869066e+00
2.735996168113902449e+00 1.007698471023165787e+00 -2.684965845327516476e+00
2.728261162735767353e+00 1.122090935886130403e+00 -2.619347178266194121e+00
2.731033883740725976e+00 1.104771935373470404e+00 -2.583012337774421852e+00
2.734547618759260779e+00 1.128383265575773953e+00 -2.640401807298433212e+00
2.726485413943313230e+00 1.286197149651118199e+00 -2.637943695573056857e+00
2.733554915598274349e+00 1.159588966553347644e+00 -2.722346932704589939e+00
2.724168011775678355e+00 1.066472097836680399e+00 -2.650954632318970994e+00
2.726764722852838663e+00 1.225451544471636511e+00 -2.590987727128879925e+00
2.728151515481454403e+00 1.170158735938405581e+00 -2.597939955780105947e+00
2.730604378569725821e+00 1.233555261337851094e+00 -2.605410384485597142e+00
2.732770981274048605e+00 1.149049126014874078e+00 -2.598233677047428358e+00
2.733271903365866784e+00 1.149932542012022552e+00 -2.615407938902871265e+00
2.735201725746672086e+00 1.119409849130399870e+00 -2.652452070991238919e+00
2.730357819128967023e+00 1.022280346390473493e+00 -2.664315654100600561e+00
2.726334582683810126e+00 1.258903917966495367e+00 -2.653816905888537470e+00
2.728415039538311770e+00 1.243755626355793620e+00 -2.566746227614294718e+00
2.730484005921641533e+00 1.415836732044386093e+00 -2.596272041285651255e+00
2.725741952879816132e+00 1.356043998107933080e+00 -2.556804851989880056e+00
2.728147931805386950e+00 1.086107606061882169e+00 -2.619399958038593823e+00
2.721840699041495615e+00 1.170132500762943950e+00 -2.664697988327135114e+00
2.723010557978864377e+00 1.531339076257246745e+00 -2.545087397085894487e+00
2.730262788019672371e+00 1.117191261507675781e+00 -2.588912873474258802e+00
2.732105638260928338e+00 1.200337541018148491e+00 -2.634005944026032608e+00
2.722832340742421309e+00 1.431856091889035509e+00 -2.509876453801783924e+00
2.734462404217043563e+00 1.203099369135575580e+00 -2.600298995028794913e+00
2.727999814036003556e+00 1.241617170836969208e+00 -2.625054042170821056e+00
2.732341793712744327e+00 1.139841857930667279e+00 -2.652514290210515213e+00
2.725822641585363471e+00 1.135014730381410430e+00 -2.638596462831715783e+00
2.725680713986752046e+00 1.325481867128017743e+00 -2.590837472389249996e+00
2.732368084357035709e+00 1.133848429918369094e+00 -2.631807551538472900e+00
2.724647453854529555e+00 1.306395480647355223e+00 -2.626631108480806276e+00
2.733564054032985524e+00 1.226642226552232984e+00 -2.602310072729000723e+00
2.733799503225363026e+00 1.022957664415812928e+00 -2.668019386054576003e+00
2.730425790753874260e+00 1.259113208041645393e+00 -2.549288786965754561e+00
2.733394242904274130e+00 1.216542359329046308e+00 -2.617086515657160106e+00
2.727605561516677213e+00 1.053259850726783409e+00 -2.658167304540705267e+00
2.725359732811023505e+00 1.182681824217772126e+00 -2.589818041237400337e+00
2.733408273173538738e+00 1.282586241257136273e+00 -2.625982677031136525e+00
2.728828294852937653e+00 1.193354142690199682e+00 -2.615249131981518538e+00
2.728915388185018998e+00 1.269956854834066728e+00 -2.589690400638648526e+00
2.732559739805574317e+00 1.173839091328859663e+00 -2.652466808127098119e+00
2.730421352141759961e+00 1.208767526221589339e+00 -2.566514699126317467e+00
2.730995540833892399e+00 1.048993731786870498e+00 -2.565842373412559496e+00
2.726876330837963547e+00 1.211371430460350229e+00 -2.639265926331488821e+00
2.728291769266710798e+00 1.276039489521928250e+00 -2.566126006848923780e+00
2.733760924422557359e+00 1.025306332755203220e+00 -2.647787630828242200e+00
2.731024596538853988e+00 1.297125709324822740e+00 -2.602715999807697855e+00
2.736999825217950821e+00 9.973890821818529595e-01 -2.685061479194724043e+00
2.731236866562193555e+00 1.163242073408746302e+00 -2.602852430127528649e+00
2.729403136981589650e+00 1.295923961078790931e+00 -2.576260730096134210e+00
2.730870747010543553e+00 1.121105667346262935e+00 -2.638583191041802500e+00
2.723816182912126571e+00 1.518630527300861344e+00 -2.526853924354901082e+00
2.727694607997598997e+00 1.174167187510850141e+00 -2.642569913106540547e+00
2.730773602091641106e+00 1.330008758705172323e+00 -2.662821965314170924e+00
2.733275853795746002e+00 1.290786733191351399e+00 -2.593472848708819001e+00
2.728229693312106185e+00 1.200463097737411777e+00 -2.598414071535347425e+00
2.724689943910054257e+00 1.219060293079911039e+00 -2.590452138186668307e+00
2.726140352005770318e+00 1.326452349510042428e+00 -2.568159835449054462e+00
2.728022225724809235e+00 1.246660976711706947e+00 -2.566484361637972000e+00
2.731349707874014321e+00 1.116254770612043146e+00 -2.658944511138388478e+00
2.736779187263089330e+00 1.074642745106354269e+00 -2.610322419397506977e+00
2.729253101592536535e+00 1.129860821916838898e+00 -2.635476432136123037e+00
2.731414616511574245e+00 9.293648576481374768e-01 -2.610982280145619505e+00
2.726684479075498047e+00 1.263940271219137434e+00 -2.614682811984799571e+00
2.735223065775303830e+00 9.280969177166865647e-01 -2.659047106797708615e+00
2.728102616931779245e+00 1.248559210745555426e+00 -2.586026670158002361e+00
2.724323296068478673e+00 1.162533259885985437e+00 -2.637108944965088853e+00
2.732841987533110917e+00 9.069403733022834979e-01 -2.668726845243504897e+00
2.739451061455946856e+00 1.042350830425256447e+00 -2.629432738268155489e+00
2.724312764029884093e+00 1.279436668511423125e+00 -2.603277622340877784e+00
2.732737040904128278e+00 9.824351555448930240e-01 -2.669120009813403804e+00
2.729157365369316857e+00 1.126642716561341517e+00 -2.584459096148035151e+00
2.724321375592098082e+00 1.272055980245181406e+00 -2.615466525091045824e+00
2.728649070096791807e+00 9.851741287618909215e-01 -2.674631590908703060e+00
2.734913893399135709e+00 1.238003384582091027e+00 -2.624900353781578488e+00
2.729169062752814678e+00 1.142660878475583397e+00 -2.604908462366840816e+00
2.730649009283706796e+00 1.159279758384452297e+00 -2.544071262396847999e+00
2.729052094224393876e+00 1.212885933553656370e+00 -2.633519993654168445e+00
2.727517382483770625e+00 1.334114633722120136e+00 -2.557946992028186983e+00
2.719501227384163222e+00 1.261116007748168677e+00 -2.634674526689328999e+00
2.730413974278420142e+00 1.144967589647080342e+00 -2.640489380514013718e+00
2.731380307031819221e+00 1.005576597394301386e+00 -2.667810523416442869e+00
2.723725117698323039e+00 1.269667531276728489e+00 -2.590416973225967645e+00
2.733504538370836290e+00 8.920445459685790723e-01 -2.738861768280168363e+00
2.727344906535585700e+00 1.265138199513097250e+00 -2.613038251429258274e+00
2.728654111728547438e+00 1.279622292098435921e+00 -2.603581837266492727e+00
2.730216203078355441e+00 1.220723140031713783e+00 -2.615833496430676419e+00
2.728586360710530734e+00 1.253880395898340216e+00 -2.587608967195973442e+00
2.731199926979948955e+00 1.087132629978063481e+00 -2.648128068933464085e+00
2.723750939890261957e+00 1.281369180380250716e+00 -2.573692494043523737e+00
2.734147428930422841e+00 1.054942801572170019e+00 -2.634169213663025033e+00
2.735457598840003168e+00 1.143382030126866900e+00 -2.650658419728422643e+00
2.728432035734043470e+00 1.292362735855488332e+00 -2.655067141684101628e+00
2.727266026241117025e+00 1.152051160981270916e+00 -2.603757152653777496e+00
2.731404722856720646e+00 1.110864305114655615e+00 -2.577852972476035731e+00
2.734463885013051598e+00 1.201488595488653166e+00 -2.563458742026582193e+00
2.724542913230169727e+00 1.274665704083382423e+00 -2.537823546635195271e+00
2.729241026570742967e+00 1.130832550853857699e+00 -2.624743243297386286e+00
2.723030861747907760e+00 1.360282790827511912e+00 -2.560103731224129042e+00
2.733513929841126622e+00 1.156277129989716101e+00 -2.616293271658803654e+00
2.734977380857120721e+00 1.167304011242817685e+00 -2.639368187442566516e+00
2.732709782481499428e+00 1.306615639249193661e+00 -2.568789284011017138e+00
2.733522081974563811e+00 1.156038481607004398e+00 -2.599217552910896956e+00
2.725553597935292949e+00 1.492104400887480420e+00 -2.538401788690900496e+00
2.728433796783434673e+00 1.259499170083714370e+00 -2.613654172628926631e+00
2.736545209861067196e+00 1.011694432077233863e+00 -2.701483388167778443e+00
2.724723209258514522e+00 1.449968295502316318e+00 -2.544852328414869191e+00
2.729157365369316857e+00 1.126642716561341517e+00 -2.584459096148035151e+00
2.733605057155954476e+00 1.267317941335058817e+00 -2.642472688267885061e+00
2.726705506951761393e+00 1.455551761727916560e+00 -2.600003839719178700e+00
2.728046091074753932e+00 1.452306947904247192e+00 -2.646401366980709824e+00
2.726289704146783066e+00 1.290284335214360256e+00 -2.642717333201394680e+00
2.731601030512619932e+00 1.271239265186172140e+00 -2.620352099436101589e+00
2.730263512292773420e+00 1.191582366711152918e+00 -2.641082236115314785e+00
2.724835079925678194e+00 1.238907480506849179e+00 -2.609195006834021058e+00
2.728242060184268070e+00 1.097668286823218819e+00 -2.616409817463561716e+00
2.727575920599252690e+00 1.314162937017651522e+00 -2.541287105360650500e+00
2.722751874173168218e+00 1.250715377585410071e+00 -2.637098080501445452e+00
2.735428597376615034e+00 1.157581460695281006e+00 -2.646414118840158203e+00
2.732108418260645433e+00 1.127777807136770338e+00 -2.655185848485178468e+00
2.716551820082617308e+00 1.315423504660729659e+00 -2.614643230068910640e+00
2.727483115849842488e+00 1.255241057997316112e+00 -2.600030431268138820e+00
2.736067164217936387e+00 1.045448156841402021e+00 -2.642633481187402822e+00
2.729286556205512415e+00 1.059635016478815306e+00 -2.598998325791312070e+00
2.734541426664460761e+00 8.998860924696003849e-01 -2.663393291479239089e+00
2.733197644702666906e+00 1.025781125607382327e+00 -2.630321707171498602e+00
2.718495352735605053e+00 1.494971822840170272e+00 -2.489191000566554735e+00
2.726283645810283929e+00 1.246666498104970433e+00 -2.591040274585082237e+00
2.736026033842315464e+00 1.132319791362722761e+00 -2.619376984323365853e+00
2.726954020845813620e+00 1.320852098472077296e+00 -2.563672887326528205e+00
2.721465986215045429e+00 1.420875847638165101e+00 -2.556639105016873970e+00
2.732020848417100911e+00 1.406476839075245566e+00 -2.564514530888596155e+00
2.730628353281471909e+00 1.103903881931465492e+00 -2.703314271936964275e+00
2.731158221942252773e+00 1.049659571229176080e+00 -2.627000514081117899e+00
2.732754679294107536e+00 1.363709480063440616e+00 -2.538058527789104346e+00
2.725906475415624364e+00 1.189880797223631381e+00 -2.612460646579056522e+00
2.734311080801466787e+00 8.227138739534950451e-01 -2.768998128090288446e+00
2.726588437225911488e+00 1.189669115080813189e+00 -2.544833419531821406e+00
2.733275853795746002e+00 1.290786733191351399e+00 -2.593472848708819001e+00
2.732870992534858878e+00 1.273156098043921824e+00 -2.630815031423633599e+00
2.729969601904737697e+00 1.191772057918373706e+00 -2.617442171918707317e+00
2.728363830609462859e+00 1.345951652154605549e+00 -2.623094228098759473e+00
2.730741932929590554e+00 1.244339290603007298e+00 -2.609559103341561936e+00
2.727570143642983336e+00 1.285915228244964847e+00 -2.553632135168404815e+00
2.722355546777002200e+00 1.580809040287493694e+00 -2.592592403273226154e+00
2.722512560152330341e+00 1.196896468154293292e+00 -2.516274654400666222e+00
2.729630030236060101e+00 1.222517065921834067e+00 -2.634998030706912076e+00
2.722213140249196250e+00 1.526708584102730581e+00 -2.507327816794628461e+00
2.724289512163592164e+00 1.354943984674511492e+00 -2.570885996735015055e+00
2.732718658154442259e+00 1.263668420686135718e+00 -2.624473771458490923e+00
2.725061652516953536e+00 1.303990647251994428e+00 -2.568854824419130267e+00
2.733552793994951546e+00 1.245180267016328335e+00 -2.595213125810756694e+00
2.736067164217936387e+00 1.045448156841402021e+00 -2.642633481187402822e+00
2.727684893733837601e+00 1.342107103696319470e+00 -2.608603334625340331e+00
2.731298205012819391e+00 1.202688187929539687e+00 -2.595743813256258470e+00
2.732709782481499428e+00 1.306615639249193661e+00 -2.568789284011017138e+00
2.726766872012094556e+00 1.249452725866782909e+00 -2.582071837479031906e+00
2.727424927302613433e+00 1.162247339012730585e+00 -2.668535564920744285e+00
2.730160753036564358e+00 1.020419307745472182e+00 -2.591392006446513463e+00
2.733842235747665939e+00 1.167250559030414525e+00 -2.644810351480481714e+00
